name,image,link,ratings,no_of_ratings,discount_price,actual_price,name_length,price_difference,rating_ratio,log_actual_price,discount_percentage,yeojohnson_actual,yeojohnson_discount
jokin bluetooth speaker karaoke machine speaker ws-04 karaoke mic system speaker for home office party,https://m.media-amazon.com/images/I/41uLndgc30L._AC_UL800_.jpg,https://www.amazon.in/JOKIN-Bluetooth-Speaker-Karaoke-Machine/dp/B0BG2P73CS/ref=sr_1_5470?qid=1679133991&s=electronics&sr=1-5470,3.8,37.0,849.0,1499.0,102.0,650.0,0.1027027027027027,7.313220387090301,43.36224149432955,0.3319025854770483,0.992435373431105
mahabir digital meter screen protector guard compatible for scooter 450x & 450 plus,https://m.media-amazon.com/images/I/51GrPZ8Jp3L._AC_UL800_.jpg,https://www.amazon.in/MAHABIR-Digital-Protector-Compatible-Scooter/dp/B0BQWMTB7J/ref=sr_1_5471?qid=1679133991&s=electronics&sr=1-5471,3.6,23.0,199.0,699.0,83.0,500.0,0.1565217391304348,6.551080335043404,71.5307582260372,-0.6355924136419053,-1.012819906065933
ringke onyx compatible with samsung galaxy s23 ultra 5g case cover rugged flexible durable anti-slip tpu protection shockp...,https://m.media-amazon.com/images/I/81YlGZj74zL._AC_UL800_.jpg,https://www.amazon.in/Ringke-Compatible-Anti-Slip-Protection-Shockproof/dp/B0BRQRP7SJ/ref=sr_1_5472?qid=1679133991&s=electronics&sr=1-5472,4.6,307.0,1299.0,1899.0,125.0,600.0,0.01498371335504886,7.549609165154532,31.595576619273302,0.6706320721354789,1.5780533781504353
amirite- smart gadgets store awc02 flexible shocked proof silicone tpu watch case cover with screen protector temper for s...,https://m.media-amazon.com/images/I/61vsNsmVZXL._AC_UL800_.jpg,https://www.amazon.in/AWC02-Flexible-Protector-Compatible-Transparent/dp/B0B75WFX5V/ref=sr_1_5475?qid=1679133993&s=electronics&sr=1-5475,3.8,505.0,298.0,1999.0,125.0,1701.0,0.0075247524752475245,7.600902459542082,85.09254627313658,0.7467612726795715,-0.45381611330058846
parker frontier gt fountain pen,https://m.media-amazon.com/images/I/61uHTQJbbIL._AC_UL800_.jpg,https://www.amazon.in/Parker-Frontier-GT-Fountain-Pen/dp/B07H1P1N6X/ref=sr_1_5476?qid=1679133993&s=electronics&sr=1-5476,4.1,299.9622929380994,697.0,775.0,31.0,78.0,0.013668384648753439,6.654152520183219,10.064516129032258,-0.515080051456655,0.7203911093453194
pikkme leather magnetic vintage flip wallet case cover for vivo y12 / y15 / y17 / u10 (blue),https://m.media-amazon.com/images/I/61ns-4pyzDL._AC_UL800_.jpg,https://www.amazon.in/Pikkme-Leather-Magnetic-Vivo-Y12/dp/B084P56HKL/ref=sr_1_5477?qid=1679133993&s=electronics&sr=1-5477,4.0,299.9622929380994,199.0,999.0,92.0,800.0,0.013335009413417991,6.907755278982137,80.08008008008008,-0.20526698702711738,-1.012819906065933
agaro 5.4 a usb dual port quick car charger (qualcomm certified) for all smartphones & tablets - grey,https://m.media-amazon.com/images/I/71d1dMgHSjL._AC_UL800_.jpg,https://www.amazon.in/AGARO-Blaze-Qualcomm-Certified-Charger/dp/B07PHLD77D/ref=sr_1_5480?qid=1679133993&s=electronics&sr=1-5480,3.7,143.0,200.0,895.0,101.0,695.0,0.025874125874125874,6.79794041297493,77.6536312849162,-0.3417908037004804,-1.0058785609815606
"digitek® (lp e8) lithium-ion rechargeable battery for dslr camera, compatibility - power eos 55d, 600d, d650, 700d, eos ki...",https://m.media-amazon.com/images/I/61T7JcFk8jL._AC_UL800_.jpg,https://www.amazon.in/Digitek-Photo_21-Replacement-Canon-Battery/dp/B00KS33E3O/ref=sr_1_5481?qid=1679133993&s=electronics&sr=1-5481,4.2,684.0,768.0,1050.0,125.0,282.0,0.0061403508771929825,6.957497370876951,26.857142857142858,-0.14220622654945117,0.8541923934250759
thegiftkart ultra clear slim anti-slip grip soft silicone back cover case with complete camera protection & anti-dust plug...,https://m.media-amazon.com/images/I/61n7RWaTZRL._AC_UL800_.jpg,https://www.amazon.in/TheGiftKart-Anti-Slip-Protection-Anti-Dust-Transparent/dp/B08MQ1F6RK/ref=sr_1_5482?qid=1679133993&s=electronics&sr=1-5482,4.3,290.0,199.0,999.0,125.0,800.0,0.01482758620689655,6.907755278982137,80.08008008008008,-0.20526698702711738,-1.012819906065933
"tizum earphone carrying case - multi purpose pocket storage with carabinr hook, travel organizer for earphones, pen drive...",https://m.media-amazon.com/images/I/61DAwXYv1GL._AC_UL800_.jpg,https://www.amazon.in/Tizum-Tz-Ehp-G-Earphone-Carrying-Case/dp/B01K48BM9U/ref=sr_1_5483?qid=1679133993&s=electronics&sr=1-5483,4.3,299.9622929380994,229.0,699.0,124.0,470.0,0.014335135119424339,6.551080335043404,67.23891273247496,-0.6355924136419053,-0.8183847784906416
amazon brand - solimo back cover case for mi redmi note 7 / redmi note 7 pro / redmi note 7s | compatible for mi redmi not...,https://m.media-amazon.com/images/I/71pnQMCbL1L._AC_UL800_.jpg,https://www.amazon.in/Amazon-Brand-Solimo-Flexible-Hybrid/dp/B089B628P8/ref=sr_1_5484?qid=1679133993&s=electronics&sr=1-5484,3.8,81.0,139.0,299.0,125.0,160.0,0.046913580246913576,5.703782474656201,53.51170568561873,-1.518829770638827,-1.5097434015098568
"storite 3 meter usb 3.0 male to female extension cable high speed 5gbps extension cable data transfer for keyboard, mouse,...",https://m.media-amazon.com/images/I/81W7zLcnV7L._AC_UL800_.jpg,https://www.amazon.in/300cm-3Metre-Storite%C2%82-Extension-Printers/dp/B00OFM6PFS/ref=sr_1_5485?qid=1679133993&s=electronics&sr=1-5485,4.3,299.9622929380994,299.0,1299.0,125.0,1000.0,0.014335135119424339,7.170119543449628,76.98229407236336,0.1361905828171341,-0.44918014525356836
"bluerigger digital optical audio toslink cable (10 feet / 3 meter) with 8 channel (7.1) audio support (for home theatre, x...",https://m.media-amazon.com/images/I/81s37b+++RL._AC_UL800_.jpg,https://www.amazon.in/BlueRigger-Digital-Optical-Toslink-Meters/dp/B005LJQNQU/ref=sr_1_5486?qid=1679133993&s=electronics&sr=1-5486,4.2,299.9622929380994,516.0,1199.0,125.0,683.0,0.01400175988408889,7.090076835776092,56.96413678065054,0.029679041796279795,0.305299763311554
spigen liquid air back cover case compatible for oneplus nord 2t 5g (tpu | matte black),https://m.media-amazon.com/images/I/711OlOaF9HL._AC_UL800_.jpg,https://www.amazon.in/Spigen-Liquid-Cover-Compatible-OnePlus/dp/B0B2XZ7XQL/ref=sr_1_5487?qid=1679133993&s=electronics&sr=1-5487,4.3,355.0,1099.0,1499.0,87.0,400.0,0.012112676056338027,7.313220387090301,26.684456304202804,0.3319025854770483,1.347975891623485
alcraft real leather green stone brown embossed handmade diary with metal lock -size of (h) 7*(l) 5* brown,https://m.media-amazon.com/images/I/912MWZhdI0L._AC_UL800_.jpg,https://www.amazon.in/ALCRAFT-Leather-Green-Embossed-Handmade/dp/B07JCW6981/ref=sr_1_5488?qid=1679133993&s=electronics&sr=1-5488,4.2,299.9622929380994,444.0,1250.0,106.0,806.0,0.01400175988408889,7.1316985104669115,64.48,0.08480332822434845,0.0976459687080622
thegiftkart shockproof crystal clear back cover case for oneplus 6 | 360 degree protection | protective design | transpare...,https://m.media-amazon.com/images/I/51u3ND7PQHL._AC_UL800_.jpg,https://www.amazon.in/TheGiftKart-Shockproof-Protection-Protective-Transparent/dp/B0B6ZQ5BSY/ref=sr_1_5491?qid=1679133993&s=electronics&sr=1-5491,4.2,195.0,284.0,999.0,125.0,715.0,0.02153846153846154,6.907755278982137,71.57157157157157,-0.20526698702711738,-0.5204094016885046
simmtronics 2gb ddr2 desktop ram 800 mhz (pc 6400) with 3 year warranty,https://m.media-amazon.com/images/I/71csN1bCImL._AC_UL800_.jpg,https://www.amazon.in/Simmtronics-Dddr-2-800-6400-Desktop/dp/B00KG5QZKS/ref=sr_1_5493?qid=1679133993&s=electronics&sr=1-5493,3.9,299.9622929380994,465.0,1180.0,71.0,715.0,0.01300163417808254,7.074116816197362,60.59322033898306,0.00869020694856208,0.16151339582793467
cedo clear case for iphone xs max | soft flexible full protection shock proof tpu back cover for iphone xs max (transparent),https://m.media-amazon.com/images/I/41tGRLYiqGL._AC_UL800_.jpg,https://www.amazon.in/CEDO-iPhone-Xs-Max-Transparent/dp/B08QMFDQST/ref=sr_1_5494?qid=1679133993&s=electronics&sr=1-5494,4.1,233.0,199.0,999.0,124.0,800.0,0.01759656652360515,6.907755278982137,80.08008008008008,-0.20526698702711738,-1.012819906065933
d'addario ej11 12-53 bronze light acoustic guitar strings,https://m.media-amazon.com/images/I/81HJEjIzQUL._AC_UL800_.jpg,https://www.amazon.in/DAddario-EJ11-Bronze-Acoustic-Strings/dp/B000EEL6GY/ref=sr_1_5495_mod_primary_new?qid=1679133993&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-5495,4.4,299.9622929380994,555.0,620.0,57.0,65.0,0.01466851035475979,6.431331081933479,10.483870967741936,-0.7718306709025351,0.4059332912090595
"panasonic evolta aa alkaline batteries,20 times longer lasting than standard zinc carbon batteries,anti-leak seal,protects...",https://m.media-amazon.com/images/I/61XSGJsD5VL._AC_UL800_.jpg,https://www.amazon.in/Panasonic-EVOLTA-Alkaline-Battery-Pack/dp/B08WB3XGRP/ref=sr_1_5496?qid=1679133993&s=electronics&sr=1-5496,4.3,299.9622929380994,140.0,200.0,125.0,60.0,0.014335135119424339,5.303304908059076,30.0,-1.8765585729523417,-1.499817117178894
thegiftkart ultra-hybrid crystal clear back cover case for iphone 14 pro | slim fit shockproof design | camera protection ...,https://m.media-amazon.com/images/I/51SMkvvLagL._AC_UL800_.jpg,https://www.amazon.in/TheGiftKart-Ultra-Hybrid-Shockproof-Protection-Transparent/dp/B0BSS71CDV/ref=sr_1_5500?qid=1679133995&s=electronics&sr=1-5500,4.6,153.0,399.0,999.0,125.0,600.0,0.03006535947712418,6.907755278982137,60.06006006006006,-0.20526698702711738,-0.05008194734104431
spigen durapro flex strap band for apple watch ultra (49mm) / apple watch series 8/7 (45mm) / series se2/6/se/5/4 (44mm) /...,https://m.media-amazon.com/images/I/71z1wPXOH1L._AC_UL800_.jpg,https://www.amazon.in/Spigen-DuraPro-Designed-Apple-Watch/dp/B08LFCCKZV/ref=sr_1_5502?qid=1679133995&s=electronics&sr=1-5502,4.3,299.9622929380994,1399.0,1999.0,125.0,600.0,0.014335135119424339,7.600902459542082,30.015007503751878,0.7467612726795715,1.6800475556814587
amazon brand - solimo 360 degree protection bumper protective design shockproof crystal clear transparent back cover case ...,https://m.media-amazon.com/images/I/61lt1e-xiOL._AC_UL800_.jpg,https://www.amazon.in/Amazon-Brand-Protection-Protective-Transparent/dp/B09B4P8NXY/ref=sr_1_5503?qid=1679133995&s=electronics&sr=1-5503,3.7,139.0,159.0,499.0,125.0,340.0,0.026618705035971225,6.214608098422191,68.13627254509018,-1.0084474860186226,-1.3235844619800476
electvision remote control for led compatible with kodak/thomson smart led tv (without voice) before placing order for ver...,https://m.media-amazon.com/images/I/51005n3XalL._AC_UL800_.jpg,https://www.amazon.in/Electvision-Compatible-verification-coustmer-7738090464/dp/B09JKNF147/ref=sr_1_5504?qid=1679133995&s=electronics&sr=1-5504,3.9,401.0,339.0,999.0,125.0,660.0,0.00972568578553616,6.907755278982137,66.06606606606607,-0.20526698702711738,-0.275460082475876
"basesailor for mi smart led tv 4a remote control (32""/43"")",https://m.media-amazon.com/images/I/21M7IgXgaCL._AC_UL800_.jpg,https://www.amazon.in/Basesailor-Smart-LED-Remote-Control/dp/B0BY548SC2/ref=sr_1_5505?qid=1679133995&s=electronics&sr=1-5505,5.0,1.0,179.0,999.0,58.0,820.0,5.0,6.907755278982137,82.08208208208208,-0.20526698702711738,-1.159501384632137
"elv wall mount mobile holder, mobile stand for all smartphones with strong adhesive strips, compatible with iphone, smartp...",https://m.media-amazon.com/images/I/61ILbD-6CBL._AC_UL800_.jpg,https://www.amazon.in/Mobile-Smartphones-Adhesive-Compatible-Smartphone/dp/B0B575NFPY/ref=sr_1_5506?qid=1679133995&s=electronics&sr=1-5506,4.3,232.0,89.0,299.0,125.0,210.0,0.01853448275862069,5.703782474656201,70.23411371237458,-1.518829770638827,-2.126750167384996
spigen essential pf2104 wireless charger for iphone 14/13/12/11 samsung galaxy s22/s21/s20 oneplus 9/9 pro with usb-a to c...,https://m.media-amazon.com/images/I/61e4Ec6tpiL._AC_UL800_.jpg,https://www.amazon.in/Spigen-Essential-PF2104-Wireless-Charger/dp/B09XQVVYYZ/ref=sr_1_5508?qid=1679133995&s=electronics&sr=1-5508,3.5,694.0,999.0,1399.0,125.0,400.0,0.005043227665706052,7.24422751560335,28.591851322373124,0.23668667858519052,1.2166078229952864
1 year oneassist extended warranty plan for mixer juicer grinder (5000 to 7500) - delivery via email,https://m.media-amazon.com/images/I/61ARj+szfWL._AC_UL800_.jpg,https://www.amazon.in/OneAssist-Extended-Warranty-Juicer-Grinder/dp/B09GPYDB6B/ref=sr_1_5510?qid=1679133995&s=electronics&sr=1-5510,4.1,250.0,239.0,349.0,100.0,110.0,0.016399999999999998,5.857933154483459,31.51862464183381,-1.371492371874934,-0.7592079465117174
robustrion case cover for xiaomi mi pad 5 11 inch smart deer pattern flip stand xiaomi pad 5 cover - vine red,https://m.media-amazon.com/images/I/51J+mK34ZyL._AC_UL800_.jpg,https://www.amazon.in/Robustrion-Cover-Xiaomi-Smart-Pattern/dp/B0B288ZRSZ/ref=sr_1_5511?qid=1679133995&s=electronics&sr=1-5511,4.4,364.0,399.0,1999.0,109.0,1600.0,0.012087912087912088,7.600902459542082,80.040020010005,0.7467612726795715,-0.05008194734104431
"esr [2 pack screen protector compatible with ipad pro 12.9 inch (2022/2021/2020/2018), tempered-glass film with alignment ...",https://m.media-amazon.com/images/I/71N6bAuTeiL._AC_UL800_.jpg,https://www.amazon.in/ESR-ipad-12-9-Tempered-Glass/dp/B07TNJ518Z/ref=sr_1_5514?qid=1679133995&s=electronics&sr=1-5514,4.3,299.9622929380994,1519.0,2099.0,125.0,580.0,0.014335135119424339,7.649692623711514,27.632205812291566,0.820069601432905,1.7931793735773651
"boat micro usb 550 stress resistant, tangle-free, sturdy cable with 3a fast charging & 480mbps data transmission, 10000+ b...",https://m.media-amazon.com/images/I/61Zeu+gvDHL._AC_UL800_.jpg,https://www.amazon.in/boAt-Micro-USB-550-Transmission/dp/B08V4ZVDWN/ref=sr_1_5516?qid=1679133995&s=electronics&sr=1-5516,4.1,299.9622929380994,399.0,999.0,125.0,600.0,0.013668384648753439,6.907755278982137,60.06006006006006,-0.20526698702711738,-0.05008194734104431
"storite 4 in 1 professional screen cleaning kit (100ml) for laptops, mobiles, lcd, led, computers, tv kcl-1025 (includes c...",https://m.media-amazon.com/images/I/91Jmtm2EKZL._AC_UL800_.jpg,https://www.amazon.in/Storite-Cleaning-Laptops-Computers-KCL-1025/dp/B00XX9X6ZG/ref=sr_1_5518?qid=1679133995&s=electronics&sr=1-5518,4.2,299.9622929380994,379.0,999.0,125.0,620.0,0.01400175988408889,6.907755278982137,62.06206206206206,-0.20526698702711738,-0.12119134804515225
"sandisk ultra eco usb flash drive usb 3.2 gen 1 64gb, upto 100mb/s r, 5y warranty",https://m.media-amazon.com/images/I/71nf0sq-ouL._AC_UL800_.jpg,https://www.amazon.in/SanDisk-Ultra-Flash-Drive-Warranty/dp/B0BJQQ37YN/ref=sr_1_5519?qid=1679133995&s=electronics&sr=1-5519,4.2,15.0,599.0,1100.0,81.0,501.0,0.28,7.00397413672268,45.54545454545455,-0.08258574001963993,0.5112753727616475
zoul type c to type c fast charging cable 65w usb c to usb c nylon braided cord compatible with oneplus 9 samsung galaxy s...,https://m.media-amazon.com/images/I/61FBJ-GMUEL._AC_UL800_.jpg,https://www.amazon.in/Charging-Braided-Compatible-Samsung-Galaxy/dp/B08PSSGQ1N/ref=sr_1_5521?qid=1679133995&s=electronics&sr=1-5521,4.1,299.9622929380994,369.0,1099.0,125.0,730.0,0.013668384648753439,7.003065458786462,66.42402183803458,-0.0837579199788539,-0.1581707597360059
"rpm euro games gaming keyboard wired 7 color led illuminated & spill proof keys, black, medium",https://m.media-amazon.com/images/I/51IpB9scCoL._AC_UL800_.jpg,https://www.amazon.in/RPM-Euro-Games-Gaming-Keyboard/dp/B09BVCY8RF/ref=sr_1_5522?qid=1679133995&s=electronics&sr=1-5522,3.8,816.0,649.0,1490.0,94.0,841.0,0.004656862745098039,7.307202314764738,56.442953020134226,0.3235328505147836,0.6219353069992917
"zebronics 200hb usb 3.0 4 port hub with hi speed data transfer, aluminum + abs body, 15cm cable, sleek design and plug pla...",https://m.media-amazon.com/images/I/51izuxaFpXL._AC_UL800_.jpg,https://www.amazon.in/Zebronics-200HB-Transfer-Aluminum-Design/dp/B0BBQK41CV/ref=sr_1_5523?qid=1679133995&s=electronics&sr=1-5523,4.1,52.0,399.0,999.0,125.0,600.0,0.07884615384615384,6.907755278982137,60.06006006006006,-0.20526698702711738,-0.05008194734104431
trona foldable bed study table portable multifunction laptop-table lapdesk for children bed foldabe table work office home...,https://m.media-amazon.com/images/I/51YLix6QNqL._AC_UL800_.jpg,https://www.amazon.in/TRONA-Foldable-Multifunction-Laptop-Table-Coloured/dp/B09PJKGF7K/ref=sr_1_5524?qid=1679133995&s=electronics&sr=1-5524,3.9,299.9622929380994,279.0,699.0,125.0,420.0,0.01300163417808254,6.551080335043404,60.08583690987125,-0.6355924136419053,-0.5449931674018866
spigen liquid air back cover case compatible with iphone 14 pro max (tpu | matte black),https://m.media-amazon.com/images/I/71u-vP7FzhL._AC_UL800_.jpg,https://www.amazon.in/Spigen-Liquid-Cover-Compatible-iPhone/dp/B0B1PBN8WC/ref=sr_1_5525?qid=1679133995&s=electronics&sr=1-5525,4.5,712.0,899.0,2099.0,87.0,1200.0,0.006320224719101123,7.649692623711514,57.170080990948065,0.820069601432905,1.071301837683593
opentech® tempered glass screen protector compatible for samsung galaxy m32 / f22 / a32 / a31 edge to edge coverage with e...,https://m.media-amazon.com/images/I/71+nxlAC9SL._AC_UL800_.jpg,https://www.amazon.in/OpenTech%C2%AE-Tempered-Protector-Coverage-Installation/dp/B09D9FQ14D/ref=sr_1_5524?qid=1679133996&s=electronics&sr=1-5524,4.0,299.9622929380994,299.0,999.0,125.0,700.0,0.013335009413417991,6.907755278982137,70.07007007007007,-0.20526698702711738,-0.44918014525356836
quess care total protection plan for 1 year protection for mobile - price between 15001 to 20000 (email delivery),https://m.media-amazon.com/images/I/61OpjjapEcL._AC_UL800_.jpg,https://www.amazon.in/Quess-Screen-Protection-Between-Delivery/dp/B09CHJJC22/ref=sr_1_5525?qid=1679133996&s=electronics&sr=1-5525,3.8,207.0,799.0,1479.0,113.0,680.0,0.018357487922705314,7.299797366758161,45.97701149425287,0.31325123401057886,0.9087574356222866
"3-in-1 usb 3.0 card reader usb c, micro usb card reader sd, micro sd, sdxc, sdhc, micro sdhc, micro sdxc memory card reade...",https://m.media-amazon.com/images/I/51FFJtF7a2L._AC_UL800_.jpg,https://www.amazon.in/Card-Reader-MacBook-Tablets-Smartphones/dp/B09BW3HB9F/ref=sr_1_5526?qid=1679133996&s=electronics&sr=1-5526,4.0,532.0,299.0,1299.0,125.0,1000.0,0.007518796992481203,7.170119543449628,76.98229407236336,0.1361905828171341,-0.44918014525356836
qocxrrin 360 degree rotation mini tripod support stand for dslr and smartphones - foldable shockproof lightweight bracket ...,https://m.media-amazon.com/images/I/61c+d6zzQOL._AC_UL800_.jpg,https://www.amazon.in/QOCXRRIN-Degree-Rotation-Support-Smartphones/dp/B09WRH6MCG/ref=sr_1_5527?qid=1679133996&s=electronics&sr=1-5527,3.0,97.0,99.0,999.0,125.0,900.0,0.030927835051546393,6.907755278982137,90.09009009009009,-0.20526698702711738,-1.979472291896459
spigen liquid air back cover case compatible with oneplus 6t (tpu | matte black),https://m.media-amazon.com/images/I/61H09hua1uL._AC_UL800_.jpg,https://www.amazon.in/Spigen-Protection-Original-Ergonimic-Flexible/dp/B07HQPF72T/ref=sr_1_5528?qid=1679133996&s=electronics&sr=1-5528,4.5,299.9622929380994,999.0,1399.0,80.0,400.0,0.01500188559009524,7.24422751560335,28.591851322373124,0.23668667858519052,1.2166078229952864
"one assist live uninterrupted 1 year extended warranty plan for air cooler 10001 to 15000 - email delivery, no physical kit",https://m.media-amazon.com/images/I/61ARj+szfWL._AC_UL800_.jpg,https://www.amazon.in/ONE-ASSIST-Live-Uninterrupted-Extended/dp/B08HPDCS74/ref=sr_1_5530?qid=1679133996&s=electronics&sr=1-5530,3.7,408.0,309.0,449.0,123.0,140.0,0.009068627450980393,6.1092475827643655,31.180400890868597,-1.1190142735515785,-0.4036572367557486
spigen alignmaster tempered glass screen protector guard for pixel 7 (2 pack),https://m.media-amazon.com/images/I/61ogLLvb-lL._AC_UL800_.jpg,https://www.amazon.in/Spigen-AlignMaster-Tempered-Screen-Protector/dp/B0B3CKH642/ref=sr_1_5532?qid=1679133996&s=electronics&sr=1-5532,3.9,299.9622929380994,1299.0,2899.0,77.0,1600.0,0.01300163417808254,7.9724660159745655,55.19144532597448,1.3277843435955416,1.5780533781504353
"sounce adjustable air vent mobile phone holder for car with 360° rotational, quick release button, compatible with all sma...",https://m.media-amazon.com/images/I/71ZbqAzcdoL._AC_UL800_.jpg,https://www.amazon.in/Sounce-Adjustable-Rotational-Compatible-Smartphones/dp/B0BQYZ4FD5/ref=sr_1_5534?qid=1679133996&s=electronics&sr=1-5534,3.8,267.0,299.0,999.0,125.0,700.0,0.014232209737827715,6.907755278982137,70.07007007007007,-0.20526698702711738,-0.44918014525356836
pikkme vintage leather finish inside tpu wallet stand magnetic closing flip cover for mi redmi 10a / redmi 9 / redmi 9c / ...,https://m.media-amazon.com/images/I/61pV6-ziYeL._AC_UL800_.jpg,https://www.amazon.in/Pikkme-Vintage-Leather-Magnetic-Closing/dp/B09TSNPV9V/ref=sr_1_5535?qid=1679133996&s=electronics&sr=1-5535,4.2,299.9622929380994,199.0,999.0,125.0,800.0,0.01400175988408889,6.907755278982137,80.08008008008008,-0.20526698702711738,-1.012819906065933
boat bass heads 225 in-ear wired headphones with mic (neon lime),https://m.media-amazon.com/images/I/61sgEDKoIZL._AC_UL800_.jpg,https://www.amazon.in/boAt-Bass-Heads-225-Headphones/dp/B073XGT189/ref=sr_1_5538?qid=1679133996&s=electronics&sr=1-5538,4.1,299.9622929380994,622.0,999.0,64.0,377.0,0.013668384648753439,6.907755278982137,37.73773773773774,-0.20526698702711738,0.5632875634594532
tough lee tempered glass screen guard for samsung galaxy m51 / f62 / a71 with camera cut (transparent) full coverage goril...,https://m.media-amazon.com/images/I/51yA2lXuX7L._AC_UL800_.jpg,https://www.amazon.in/Tempered-Samsung-Transparent-Coverage-Protector/dp/B08HL8VPPH/ref=sr_1_5539?qid=1679133996&s=electronics&sr=1-5539,3.8,299.9622929380994,142.0,999.0,125.0,857.0,0.01266825894274709,6.907755278982137,85.78578578578579,-0.20526698702711738,-1.4801752359331992
"redgear mt02 keyboard with led modes, windows key lock, floating & double injected keycaps, control knob and ergonomic des...",https://m.media-amazon.com/images/I/71y-CU36kSL._AC_UL800_.jpg,https://www.amazon.in/Redgear-Keyboard-Floating-Injected-Ergonomic/dp/B09PN45ZYF/ref=sr_1_5540?qid=1679133996&s=electronics&sr=1-5540,4.1,753.0,899.0,1999.0,125.0,1100.0,0.00544488711819389,7.600902459542082,55.02751375687844,0.7467612726795715,1.071301837683593
apsara scholars kit,https://m.media-amazon.com/images/I/718ZjQQDpZL._AC_UL800_.jpg,https://www.amazon.in/Apsara-Scholars-Kit-99/dp/B00VA7ZCN2/ref=sr_1_5542?qid=1679133996&s=electronics&sr=1-5542,4.5,299.9622929380994,78.0,99.0,19.0,21.0,0.01500188559009524,4.605170185988092,21.21212121212121,-2.422010721622229,-2.309101810410845
thegiftkart flip back cover case for samsung galaxy m33 5g | dual-color leather finish | inbuilt stand & pockets | wallet ...,https://m.media-amazon.com/images/I/71TicWPeSsL._AC_UL800_.jpg,https://www.amazon.in/TheGiftKart-Samsung-Dual-Color-Leather-Inbuilt/dp/B09XFC7VR6/ref=sr_1_5543?qid=1679133996&s=electronics&sr=1-5543,4.3,775.0,299.0,999.0,125.0,700.0,0.005548387096774193,6.907755278982137,70.07007007007007,-0.20526698702711738,-0.44918014525356836
"lapster 4.3v ultra fast usb charging cable compatible with most philips trimmer, shavers, body groomers & multi grooming m...",https://m.media-amazon.com/images/I/61rTujefWxL._AC_UL800_.jpg,https://www.amazon.in/charging-compatible-groomers-grooming-Replacement/dp/B0BMXPLZ3Q/ref=sr_1_5544?qid=1679133996&s=electronics&sr=1-5544,3.0,9.0,399.0,999.0,125.0,600.0,0.3333333333333333,6.907755278982137,60.06006006006006,-0.20526698702711738,-0.05008194734104431
indrico® extension boards with individual switch of 4 sockets with 5 meter long cable pvc white,https://m.media-amazon.com/images/I/41hn3UpGRzL._AC_UL800_.jpg,https://www.amazon.in/INDRICO%C2%AE-Extension-Boards-Sockets-Meter/dp/B08VHLS563/ref=sr_1_5546?qid=1679133996&s=electronics&sr=1-5546,4.6,264.0,850.0,3999.0,95.0,3149.0,0.017424242424242422,8.294049640102028,78.7446861715429,1.875222195745052,0.9940579645574722
"zebronics zeb-dlk01 wired usb multimedia keyboard with 104 uv coated keys, rupee key, 12 hot keys(white)",https://m.media-amazon.com/images/I/61XnYi42GjL._AC_UL800_.jpg,https://www.amazon.in/Zebronics-DLK01-Multimedia-Keyboard-White/dp/B07RT67LV1/ref=sr_1_5547?qid=1679133998&s=electronics&sr=1-5547,4.0,842.0,499.0,799.0,104.0,300.0,0.004750593824228029,6.684611727667927,37.546933667083856,-0.4788799076021007,0.259020138783283
nataraj gcm ball pen jar,https://m.media-amazon.com/images/I/81hnX5oc4yL._AC_UL800_.jpg,https://www.amazon.in/Nataraj-GCM-Ball-Pen-Jar/dp/B00VA7ZO6C/ref=sr_1_5548?qid=1679133998&s=electronics&sr=1-5548,4.4,299.9622929380994,289.0,400.0,24.0,111.0,0.01466851035475979,5.993961427306569,27.750000000000004,-1.2367678975587,-0.4962556824857864
"ptron volta fc12 20w qc3.0 smart usb charger with type-c 1m usb cable, made in india, auto-detect technology, multi-layer ...",https://m.media-amazon.com/images/I/51FJTqqLYWL._AC_UL800_.jpg,https://www.amazon.in/Auto-detect-Technology-Multi-Layer-Protection-Charging/dp/B0B6JJBV5B/ref=sr_1_5550?qid=1679133998&s=electronics&sr=1-5550,4.0,127.0,499.0,2499.0,125.0,2000.0,0.031496062992125984,7.824046010856292,80.03201280512204,1.0893265888685761,0.259020138783283
cello technotip ball pen - pack of 10 (red),https://m.media-amazon.com/images/I/61cU4PCv47L._AC_UL800_.jpg,https://www.amazon.in/Cello-Technotip-Ball-Pen-Pack/dp/B07B9NZWVS/ref=sr_1_5551?qid=1679133998&s=electronics&sr=1-5551,4.3,299.9622929380994,93.0,100.0,43.0,7.0,0.014335135119424339,4.61512051684126,7.000000000000001,-2.4148744634803503,-2.065953627242905
cello signature creme ivory roller pen | premium metal pen | suitable for gifting | smooth writing pen built with premium ...,https://m.media-amazon.com/images/I/51RNHtQSMbL._AC_UL800_.jpg,https://www.amazon.in/Cello-Signature-Creme-Ivory-Roller/dp/B07GQNLPSY/ref=sr_1_5552?qid=1679133998&s=electronics&sr=1-5552,4.3,299.9622929380994,219.0,275.0,125.0,56.0,0.014335135119424339,5.62040086571715,20.363636363636363,-1.596234607795504,-0.8802082830729961
